Title,Title_URL,Image,ipclockupoverlay_URL,Title1,Title2,ipcratingstar,ipcratingstarrate,Content,scf24f1c5c0
1455. Marathon Aarum pedikanda odikko,https://www.imdb.com/title/tt14202718/?ref_=sr_t_1455,"https://m.media-amazon.com/images/M/MV5BY2JiYzI1NTEtZDcxNy00MWY0LTlkOWYtZGEzZjg0ZDEzYzI1XkEyXkFqcGdeQXVyMTMwMjIxMTMz._V1_QL75_UY207_CR1,0,140,207_.jpg",https://www.imdb.com/title/tt14202718/?ref_=sr_i_1455,2022,1h 40m,,Rate,"Story of a small village called Aala in 2000s and the people over there. Vinod is a young lover struggling to make his love happen ,meanwhile a few incidents happening in the village turns everything upside down. Vinod in his run for love, meets with new people from his village who are on another mission. When these two meet each other there starts a series of events which in no way is under their control.",
1456. Kilukkam Kilukilukkam,https://www.imdb.com/title/tt1102252/?ref_=sr_t_1456,"https://m.media-amazon.com/images/M/MV5BODkwYmU5NTUtNjk3ZS00ZTZhLWFhNTEtNTc1NjJhM2Q2YmNmXkEyXkFqcGdeQXVyOTk3NTc2MzE@._V1_QL75_UY207_CR8,0,140,207_.jpg",https://www.imdb.com/title/tt1102252/?ref_=sr_i_1456,2006,2h 36m,"2.6
 (450)",Rate,"After witnessing her father's murder at the hands of enemies, Chandni escapes to Ooty. Soon, Joji and a group of friends decide to trace her and save her life.",Votes450
1457. Swapnarajyam,https://www.imdb.com/title/tt8308034/?ref_=sr_t_1457,"https://m.media-amazon.com/images/M/MV5BY2Q1ZGQxMDgtZDRlZC00NDczLTg4MGItYTYxYmI5NjM3OTVjXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY207_CR1,0,140,207_.jpg",https://www.imdb.com/title/tt8308034/?ref_=sr_i_1457,2019,2h 5m,"6.9
 (30)",Rate,A youngster hailing from a middle-class family must face off against overwhelming odds to succeed in life.,Votes30
1458. Chandanamarangal,https://www.imdb.com/title/tt0319164/?ref_=sr_t_1458,,https://www.imdb.com/title/tt0319164/?ref_=sr_i_1458,2001,,,Rate,,
1459. Flash,https://www.imdb.com/title/tt1105726/?ref_=sr_t_1459,"https://m.media-amazon.com/images/M/MV5BYTQxYTkyNmQtMzk2My00NjMxLWI5MzEtMWE0MzczYzRkYmYwXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY207_CR7,0,140,207_.jpg",https://www.imdb.com/title/tt1105726/?ref_=sr_i_1459,2007,,"3.2
 (244)",Rate,Dr. Mithun Madhavan uncovering the murder mystery in a joint family and how he helps Dhwani overcome from some disturbing experiences.,Votes244
1460. Kesari,https://www.imdb.com/title/tt5743430/?ref_=sr_t_1460,"https://m.media-amazon.com/images/M/MV5BMWNhNDhkNjAtOTdkMy00ZWQzLWI3YzUtMGFkNGZmNmJmMjM3XkEyXkFqcGdeQXVyMjc5MjQwMjk@._V1_QL75_UY207_CR1,0,140,207_.jpg",https://www.imdb.com/title/tt5743430/?ref_=sr_i_1460,2016,1h 17m,,Rate,"A journey into the intellectual life of Kesari Balakrishna Pillai, who played a pivotal role in the making of Modern Kerala.",
1461. Vezhambal,https://www.imdb.com/title/tt0320730/?ref_=sr_t_1461,,https://www.imdb.com/title/tt0320730/?ref_=sr_i_1461,2001,,,Rate,,
1462. 24 Days,https://www.imdb.com/title/tt14787556/?ref_=sr_t_1462,"https://m.media-amazon.com/images/M/MV5BNWU4ZDZkM2ItOThiOS00NTA0LTljMWMtOTlhNzNlYmM2ZmQyXkEyXkFqcGdeQXVyMzMxMDUzNTk@._V1_QL75_UY207_CR13,0,140,207_.jpg",https://www.imdb.com/title/tt14787556/?ref_=sr_i_1462,2020,,"7.6
 (25)",Rate,"Stephen is a selfish, least bothered young unemployed graduate who sets out for a ride to the Himalayas along with an elite ride group and ends updifferent world of realization.",Votes25
1463. Cover Story,https://www.imdb.com/title/tt0341323/?ref_=sr_t_1463,"https://m.media-amazon.com/images/M/MV5BNWE5YjczYzEtNWJhOC00ZDIyLTg0ZTItOTdjZjIzZjFjMGE0XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY207_CR2,0,140,207_.jpg",https://www.imdb.com/title/tt0341323/?ref_=sr_i_1463,2001,2h 20m,"5.5
 (135)",Rate,"An engineer witnesses her neighbor, a judge, being murdered. Her poor eyesight, however, stands in the way of her identifying the killer, which makes her a prime suspect in the eyes of the police.",Votes135
1464. Makante Achan,https://www.imdb.com/title/tt1359585/?ref_=sr_t_1464,"https://m.media-amazon.com/images/M/MV5BNzc4MDU4Y2EtNDU2Yi00ODM2LWI5NmQtZDRiMmZmNzFlMDkyXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY207_CR8,0,140,207_.jpg",https://www.imdb.com/title/tt1359585/?ref_=sr_i_1464,2009,,"5.8
 (234)",Rate,"Viswanathan, an honest village officer, wishes this son, Manu, to become an engineer. However, Manu has no interest in pursuing his studies and aspires to make a name for himself as a singer.",Votes234
1465. Aaranu Njan..?,https://www.imdb.com/title/tt8944854/?ref_=sr_t_1465,"https://m.media-amazon.com/images/M/MV5BNDU3NjBmYTQtNWI0ZS00MmVlLTgxNDAtMGZiNzRlOGJjOWM0XkEyXkFqcGdeQXVyNjg0NTM5MTc@._V1_QL75_UX140_CR0,1,140,207_.jpg",https://www.imdb.com/title/tt8944854/?ref_=sr_i_1465,2018,1h 47m,,Rate,,
1466. Madhirashi,https://www.imdb.com/title/tt2779664/?ref_=sr_t_1466,"https://m.media-amazon.com/images/M/MV5BNjRkNTYyMjItNTM2ZS00ZmNiLTgwNjgtNmY0ZTU0NGI3OWNkXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY207_CR3,0,140,207_.jpg",https://www.imdb.com/title/tt2779664/?ref_=sr_i_1466,2012,2h 25m,"3.2
 (36)",Rate,"Chandran Pillai, a widower who travels to Tamil Nadu to buy a cycle for his son but, drawn into a vicious circle when he goes on to probe the disappearance of Johny, a police constable.",Votes36
1467. Gold Coins,https://www.imdb.com/title/tt6513334/?ref_=sr_t_1467,"https://m.media-amazon.com/images/M/MV5BMjNhNDU1N2YtYWYwNC00NjY5LWFlMjQtN2M5Zjg5YzkzMzUwXkEyXkFqcGdeQXVyNzI0ODcwOTc@._V1_QL75_UY207_CR34,0,140,207_.jpg",https://www.imdb.com/title/tt6513334/?ref_=sr_i_1467,2017,2h 25m,"7.9
 (24)",Rate,"Achu and Kichu, hailing from a hamlet in Kumarakom live by their dream of owning a geared bicycle. In their journey towards their dream, the boys gets separated in the city and face unseen challenges.",Votes24
1468. Thinkal Muthal Velli Vare,https://www.imdb.com/title/tt4930624/?ref_=sr_t_1468,"https://m.media-amazon.com/images/M/MV5BMGNmMzBmYmEtYzJlZS00YzgwLWE4MjYtN2FmYjA1YmIzZDIwXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY207_CR3,0,140,207_.jpg",https://www.imdb.com/title/tt4930624/?ref_=sr_i_1468,2015,2h 18m,"1.9
 (181)",Rate,"Jayadevan is a most-wanted writer in the Malayalam Television industry, who pens the scripts for all major soap operas. Marriage brings a lot of changes to Jayadevan's life, and this forms the crux of the story.",Votes181
1469. Patham Classile Pranayam,https://www.imdb.com/title/tt11379468/?ref_=sr_t_1469,"https://m.media-amazon.com/images/M/MV5BMDMzNTQwNTMtYjZiYS00Yjg5LWIzMDEtY2Y5ZTg0NzQxNTYzXkEyXkFqcGdeQXVyODY1NTE0NDY@._V1_QL75_UY207_CR8,0,140,207_.jpg",https://www.imdb.com/title/tt11379468/?ref_=sr_i_1469,2019,2h 1m,"6.4
 (902)",Rate,Vivek and Sambhu are rival classmates. Both are infatuated with Meera but Meera is only interested in studies. Will Meera choose anyone? Their final exams are approaching fast.,Votes902
1470. Aalolam Kili,https://www.imdb.com/title/tt0356323/?ref_=sr_t_1470,,https://www.imdb.com/title/tt0356323/?ref_=sr_i_1470,2002,,,Rate,"When Aishwarya is cheated by Sriram, a dance master in the film industry, she kills him. However, she soon lands into trouble, when she unknowingly marries Sriram's elder brother, a police officer.",
1471. Team 5,https://www.imdb.com/title/tt7160938/?ref_=sr_t_1471,"https://m.media-amazon.com/images/M/MV5BMzA2MjU4YzktMTJmMS00YWViLWE0MzItZDlhMGNmZTk5MGQ2XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UX140_CR0,0,140,207_.jpg",https://www.imdb.com/title/tt7160938/?ref_=sr_i_1471,2017,1h 41m,"4.0
 (80)",Rate,Akhil who is the back bone of his gang participates in racing tournaments all around the city along with his gang mates. Akhil's life takes a dramatic turn when he falls in love with an event manager Irene.,Votes80
1472. Oru Pennu Kaanal Kadha,https://www.imdb.com/title/tt7770232/?ref_=sr_t_1472,"https://m.media-amazon.com/images/M/MV5BZWFkMDFjNmItMzJmYy00YmZhLWFhNWYtMmQwMGFhN2E2YWNmXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY207_CR8,0,140,207_.jpg",https://www.imdb.com/title/tt7770232/?ref_=sr_i_1472,2017,,"7.8
 (83)",Rate,"Prasanth and his family come to Chitra's house with a marriage proposal. They realize that they aren't meant to be together, so he embarks on a journey to find his soulmate.",Votes83
1473. Thavalam,https://www.imdb.com/title/tt1568887/?ref_=sr_t_1473,"https://m.media-amazon.com/images/M/MV5BMGRlNTNhOTktZGM1OC00MDliLWExNDktYWY2YzZiZDAxYWM3XkEyXkFqcGdeQXVyMTMzMjUyNA@@._V1_QL75_UX140_CR0,1,140,207_.jpg",https://www.imdb.com/title/tt1568887/?ref_=sr_i_1473,2008,1h 47m,"6.0
 (13)",Rate,"Thavalam is a real life story of Muthu who lived around the Ernakulam bus stand. Sivan (Suresh Gopi) is a member of the gypsy group who roams around the cities to make a living. Sivan lives with his only daughter Meenakshi (Baby Diya) in a village named Mayilpetty. Dasan Menon and his wife Usha are regular visitors to the temple of the village. According to the local sayings, they also believe that if they come over to this temple three times in a month, they will be blessed with a child. In one of the visits, some of their money gets stolen and the blame falls on Meenakshi who passes around the temple. Both Sivan and his daughter are arrested for the robbery but in little time local tea shop owner, Panicker, arrives at the station with the actual culprit. Sivan and his little daughter are set free but the family finds an excessive interest in the father and his daughter and starts asking them about their life.",Votes13
1474. 5il Oral Thaskaran,https://www.imdb.com/title/tt22529372/?ref_=sr_t_1474,"https://m.media-amazon.com/images/M/MV5BZDZhZThmMjMtYjYwMS00MjRhLTg2MDMtOTExNzZmMDQwYmFkXkEyXkFqcGdeQXVyMzMxMDUzNTk@._V1_QL75_UY207_CR8,0,140,207_.jpg",https://www.imdb.com/title/tt22529372/?ref_=sr_i_1474,2022,2h 23m,"6.3
 (153)",Rate,"The film unveils attitude of new generation who values friendship rather than parents. The tragedy of this thought is depicted in the movie and establishes that family values are above all. Computer engineer Vishnu, son of a Brigadier Rajasekhar Menon, brought up in a very strict environment is fond of freedom and exploring beauty and the beast. He leaves the house and joins a group of thieves lead by Swamy. Due to circumstances, the group of five leaves the town and happen to join a Cyber criminal Dharmarajan who is looting money from bank accounts in a fraud activity. Vishnu falls in love with a girl , daughter of Dharmarajan's sister, whose husband was killed by Dharmarajan and she was sent to forest. Dharmarajan traps Vishnu in a murder case but disposed victim's body without any proof. Inspector Shajahan helps Dharmarajan in all these, but when a new lady DYSP come to the village Narasimhapuram, all the case comes up. Vishnu and group are arrested and tortured to bring out the truth. Dharmarajan is arrested for his brother in law's murder. There the twist happens to the movie and unexpected incidents lead to climax.",Votes153
1475. Ankarajyathe Jimmanmar,https://www.imdb.com/title/tt7699320/?ref_=sr_t_1475,"https://m.media-amazon.com/images/M/MV5BZDE1NWQ3NjMtYWJlMS00MTlkLWI3YjQtMGE1YTc5NmY5OWIxXkEyXkFqcGdeQXVyODM4OTAwMDc@._V1_QL75_UX140_CR0,2,140,207_.jpg",https://www.imdb.com/title/tt7699320/?ref_=sr_i_1475,2018,2h 9m,"4.6
 (92)",Rate,A group of people happened to be meddled in a group of events because of a bag coming into their life,Votes92
1476. Alice in Wonderland,https://www.imdb.com/title/tt0468642/?ref_=sr_t_1476,"https://m.media-amazon.com/images/M/MV5BNWIwOTVmMDktNjIzYS00Yzc1LTk0Y2MtYzFhMzUwZjNiOWQ4XkEyXkFqcGdeQXVyMTEzNzg0Mjkx._V1_QL75_UY207_CR34,0,140,207_.jpg",https://www.imdb.com/title/tt0468642/?ref_=sr_i_1476,2005,,"3.3
 (111)",Rate,"Alby and his mentally challenged sister, Alice, adore each other. But when two strangers, Sophia and Victor, enter their lives forming strong bonds with them, it leads to tension between the siblings.",Votes111
1477. Kanmashi,https://www.imdb.com/title/tt0356781/?ref_=sr_t_1477,"https://m.media-amazon.com/images/M/MV5BZTNlZWY1MWEtOWQ5MC00OTA2LWI4OGEtZDEyYzBmNGUwZTQ0XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY207_CR34,0,140,207_.jpg",https://www.imdb.com/title/tt0356781/?ref_=sr_i_1477,2002,,"3.6
 (26)",Rate,"Vishnu brings about a change in the life of Sethulakshmi, who keeps avoiding marriage, and they begin to deal with the adverse situations in their lives together.",Votes26
1478. Akasha Gopuram,https://www.imdb.com/title/tt0867235/?ref_=sr_t_1478,"https://m.media-amazon.com/images/M/MV5BNjA5ZWQ3YzUtODllMi00MGYzLWE0NDgtNjdiNzk1YjVjMGU2XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY207_CR5,0,140,207_.jpg",https://www.imdb.com/title/tt0867235/?ref_=sr_i_1478,2008,PG,"4.1
 (161)",Rate,"Albert Samson, a successful architect, and Alice are leading an unhappy married life because of Samson's ambitious and egoistic nature. Hilda Varghese enters Samson's life and changes it completely.",Votes161
1479. Ottakkoru Kaamukan,https://www.imdb.com/title/tt9244322/?ref_=sr_t_1479,"https://m.media-amazon.com/images/M/MV5BZjM5YjUxNmEtNzRhOC00YjU4LTg3NjktZTUxMGVkYjI1NzAzXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY207_CR2,0,140,207_.jpg",https://www.imdb.com/title/tt9244322/?ref_=sr_i_1479,2018,2h 26m,"6.5
 (57)",Rate,When a vengeful lover goes out seeking his revenge. It takes the audience through a fascinating ride of romantic sequences and relationships of families.,Votes57
1480. Sandra,https://www.imdb.com/title/tt0357132/?ref_=sr_t_1480,,https://www.imdb.com/title/tt0357132/?ref_=sr_i_1480,2004,,,Rate,,
1481. Mullamottum Munthiricharum,https://www.imdb.com/title/tt3207826/?ref_=sr_t_1481,"https://m.media-amazon.com/images/M/MV5BMzNjNjhkYjMtNGIwMi00Mjk0LThhZjAtMDAyZWM3NWU2ODVhXkEyXkFqcGdeQXVyNjQwMTMzNjM@._V1_QL75_UY207_CR2,0,140,207_.jpg",https://www.imdb.com/title/tt3207826/?ref_=sr_i_1481,2012,,"4.3
 (16)",Rate,"Churatta Jose, a local goon and an expert snake catcher is stabbed on his stomach by someone at night. A flash back reveals his early life.",Votes16
1482. Currency,https://www.imdb.com/title/tt1447780/?ref_=sr_t_1482,"https://m.media-amazon.com/images/M/MV5BMDUxMGI3MDItN2ZmMC00NWJjLWIxNjMtYTFhZGFhY2U1YjhiXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY207_CR68,0,140,207_.jpg",https://www.imdb.com/title/tt1447780/?ref_=sr_i_1482,2009,,"4.4
 (117)",Rate,"A mentally disabled man along with an outsider makes fake currency refering some old damaged books,replace it with real money.They tries to transport it.anywhay a police force is behind to tackle them.",Votes117
1483. Fathers Day,https://www.imdb.com/title/tt4003682/?ref_=sr_t_1483,"https://m.media-amazon.com/images/M/MV5BOGRmYmYyOTEtODdiOC00MmUyLWJlOTctNDdmNjQ4N2E5YjY5XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY207_CR8,0,140,207_.jpg",https://www.imdb.com/title/tt4003682/?ref_=sr_i_1483,2012,2h 8m,"6.5
 (24)",Rate,"Seetha, a tutor in a government college, is unmarried and lives with her brother--but a criminology student is spying on her and uncovers the dark, hidden secrets of her past.",Votes24
1484. Millennium Stars,https://www.imdb.com/title/tt0283486/?ref_=sr_t_1484,"https://m.media-amazon.com/images/M/MV5BNmIzMWRhNGItZWU1Ni00ZDVjLThmOTYtNmIyZTk4MDg0OTRmXkEyXkFqcGdeQXVyOTk3NTc2MzE@._V1_QL75_UY207_CR33,0,140,207_.jpg",https://www.imdb.com/title/tt0283486/?ref_=sr_i_1484,2000,,"5.0
 (108)",Rate,"Shiva and Shankar are wrongfully sent to prison as children where they meet a bully, Karunan. They escape and grow up to become popular singers. When the singing duo separates due to petty misunderstandings, Karunan tries to unite them.",Votes108
1485. Kinnaram Cholli Cholli,https://www.imdb.com/title/tt0322970/?ref_=sr_t_1485,,https://www.imdb.com/title/tt0322970/?ref_=sr_i_1485,2001,,"6.6
 (8)",Rate,,Votes8
1486. Marupadi,https://www.imdb.com/title/tt6326420/?ref_=sr_t_1486,"https://m.media-amazon.com/images/M/MV5BMTIwMTc2MzMtZjY1My00NGZkLWI3NzItMzRmNTU4Mjc1ZWNkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY207_CR1,0,140,207_.jpg",https://www.imdb.com/title/tt6326420/?ref_=sr_i_1486,2016,2h 12m,"7.3
 (50)",Rate,"The movie revolves around the family of Aby, his wife Sara, and their daughter Riya. When Aby gets a transfer to Kolkata, the family shifts to Kolkata where they have to encounter certain unexpected tragedies.",Votes50
1487. Pakalpooram,https://www.imdb.com/title/tt0356983/?ref_=sr_t_1487,"https://m.media-amazon.com/images/M/MV5BYTI1ZDNlMGItNzJlOS00ZTExLWEzOGQtYzU0NmNlYmQwNThiXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY207_CR12,0,140,207_.jpg",https://www.imdb.com/title/tt0356983/?ref_=sr_i_1487,2002,2h 39m,"5.4
 (154)",Rate,"After the death of Gouridasan's father, he and his family are thrown out of their home. When he plans to steal the property papers, he realizes the house is really haunted by an evil spirit.",Votes154
1488. Rakshasa Rajavu,https://www.imdb.com/title/tt0318612/?ref_=sr_t_1488,"https://m.media-amazon.com/images/M/MV5BZGE3MzJmYzMtNmU1OC00ODU2LWIxODItNWYwOGYxZmY0Y2NiXkEyXkFqcGdeQXVyMTY1MzAyNjU4._V1_QL75_UY207_CR8,0,140,207_.jpg",https://www.imdb.com/title/tt0318612/?ref_=sr_i_1488,2001,,"4.9
 (321)",Rate,"Police officer Ramanathan exposes the criminal activities of the state's finance minister and faces his wrath. However, things get complicated when the state CM's daughter falls in love with Naidu.",Votes321
1489. Chirakodinja Kinavukal,https://www.imdb.com/title/tt4648298/?ref_=sr_t_1489,"https://m.media-amazon.com/images/M/MV5BNDViMDliZjQtMjAzMC00YTZmLTllZTMtYWE2ZDM2OTEwZjY5XkEyXkFqcGdeQXVyMzQ5Njc3NzU@._V1_QL75_UY207_CR1,0,140,207_.jpg",https://www.imdb.com/title/tt4648298/?ref_=sr_i_1489,2015,,"6.2
 (532)",Rate,"After 18 years, Ambujakshan decides to make hear his 'Thayyalkaran-Sumathi' love story to a director and producer after amending and modifying it, in order to make it a 'New Generation Film'.",Votes532
1490. Theekuchiyum Panithulliyum,https://www.imdb.com/title/tt8765430/?ref_=sr_t_1490,"https://m.media-amazon.com/images/M/MV5BMDVlMTJjYWItZmM2ZS00YjQ5LWE0ZjEtZDFjNjM0YzBmZTdlXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY207_CR8,0,140,207_.jpg",https://www.imdb.com/title/tt8765430/?ref_=sr_i_1490,2018,1h 58m,"4.1
 (10)",Rate,"Crime branch officer, Hari reopens a murder case that happened five years ago. The case was initially closed by the local police officials as a case of natural death but Hari smells a foul play and digs deep to find the truth.",Votes10
1491. Garbhasreeman,https://www.imdb.com/title/tt5060306/?ref_=sr_t_1491,"https://m.media-amazon.com/images/M/MV5BNzgxN2Q1MjEtNTY4Mi00ZDUzLTliODAtZjgzMWQ2YmFhMTU3XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY207_CR131,0,140,207_.jpg",https://www.imdb.com/title/tt5060306/?ref_=sr_i_1491,2014,,"4.1
 (35)",Rate,Sudeendran becomes a scapegoat to the famous gynecologist and scientist Dr Roy Mathew who is in search of a man to try his experiment on. He has made the male ones of animals pregnant and has to do the experiment on a man.,Votes35
1492. Sooryakireedam,https://www.imdb.com/title/tt1102335/?ref_=sr_t_1492,"https://m.media-amazon.com/images/M/MV5BY2NhZDI1MTUtZjgwZC00ZmJmLTk1NWEtZTczZWZmN2M4YmZiXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY207_CR1,0,140,207_.jpg",https://www.imdb.com/title/tt1102335/?ref_=sr_i_1492,2007,1h 52m,"4.5
 (17)",Rate,"Four friends end up staying in an ancestral house which is haunted by the spirit of Urmila. By the time they realize the truth about the house, things start getting worse.",Votes17
1493. Doctor Innocentanu,https://www.imdb.com/title/tt2324126/?ref_=sr_t_1493,"https://m.media-amazon.com/images/M/MV5BM2E2YWIzMWUtMmJmOS00YzQ3LWE4OTEtNmM0ZWQyM2RiNzNhXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY207_CR2,0,140,207_.jpg",https://www.imdb.com/title/tt2324126/?ref_=sr_i_1493,2012,2h 22m,"2.5
 (39)",Rate,"Doctor Bhargavan Pillai does not earn much as he is always helping the poor. However, when his wife demands ornaments to attend a wedding, he borrows a necklace from a pawnbroker, but she loses it.",Votes39
1494. Ithinumappuram,https://www.imdb.com/title/tt5103940/?ref_=sr_t_1494,"https://m.media-amazon.com/images/M/MV5BZGZlY2EzODQtNGE5MC00YTE3LWFjYzQtMGExNjBjZDhmODFkXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY207_CR8,0,140,207_.jpg",https://www.imdb.com/title/tt5103940/?ref_=sr_i_1494,2015,2h 15m,"4.5
 (20)",Rate,The story focuses on a woman who marries a man against the wishes of her family only to have him leave her. Will she succeed in bringing up her family all by herself while working at the same factory as her husband?,Votes20
1495. Niraye Thathakalulla Maram,https://www.imdb.com/title/tt23326102/?ref_=sr_t_1495,"https://m.media-amazon.com/images/M/MV5BOGU0OWQ0YWItY2U2Yi00M2NhLTk1Y2ItMWIwNTBlN2ZhZDU2XkEyXkFqcGdeQXVyNTEwMTY1OTQ@._V1_QL75_UY207_CR5,0,140,207_.jpg",https://www.imdb.com/title/tt23326102/?ref_=sr_i_1495,2021,1h 30m,,Rate,An 8-year-old boy tries to help a blind man reach his home.,
1496. Madhura Naranga,https://www.imdb.com/title/tt4866654/?ref_=sr_t_1496,"https://m.media-amazon.com/images/M/MV5BOTJjOGRiOWItMTllNi00NjViLWFjZDYtOWI5Y2U0ZTJmYjcxXkEyXkFqcGdeQXVyMzQ5Njc3NzU@._V1_QL75_UY207_CR3,0,140,207_.jpg",https://www.imdb.com/title/tt4866654/?ref_=sr_i_1496,2015,2h 35m,"6.1
 (388)",Rate,Jeevan (Kunchacko Boban) and Salim (Biju Menon) are taxi drivers in Gulf.They live in a small apartment which they share with Kumar (Neeraj Madhav). A Sri Lanka Native Thamara Enters their life and they are forced to accommodate her in their apartment . The events happened in their life is the plot of Madhura Naranga. The Major locations of the film is UAE and Sri Lanka.,Votes388
